benchmark	max_heap	init_heap	min_heap	gc_name	exec_time
serial	160	32	32	UseParallelGC	0.25
serial	160	32	48	UseParallelGC	0.23
serial	160	32	64	UseParallelGC	0.27
serial	160	32	96	UseParallelGC	0.22
serial	160	32	128	UseParallelGC	0.16
serial	160	32	160	UseParallelGC	0.18
serial	160	32	192	UseParallelGC	0.24
serial	160	32	224	UseParallelGC	0.22
serial	160	32	256	UseParallelGC	0.19
serial	160	32	512	UseParallelGC	0.21
serial	160	48	16	UseParallelGC	0.21
serial	160	48	32	UseParallelGC	0.26
serial	160	48	48	UseParallelGC	0.23
serial	160	48	64	UseParallelGC	0.29
serial	160	48	96	UseParallelGC	0.21
serial	160	48	128	UseParallelGC	0.22
serial	160	48	160	UseParallelGC	0.2
serial	160	48	192	UseParallelGC	0.2
serial	160	48	224	UseParallelGC	0.17
serial	160	48	256	UseParallelGC	0.22
serial	160	48	512	UseParallelGC	0.22
serial	160	64	16	UseParallelGC	0.21
serial	160	64	32	UseParallelGC	0.3
serial	160	64	48	UseParallelGC	0.21
serial	160	64	64	UseParallelGC	0.27
serial	160	64	96	UseParallelGC	0.29
serial	160	64	128	UseParallelGC	0.2
serial	160	64	160	UseParallelGC	0.27
serial	160	64	192	UseParallelGC	0.26
serial	160	64	224	UseParallelGC	0.22
serial	160	64	256	UseParallelGC	0.24
serial	160	64	512	UseParallelGC	0.23
serial	160	96	16	UseParallelGC	0.25
serial	160	96	32	UseParallelGC	0.28
serial	160	96	48	UseParallelGC	0.23
serial	160	96	64	UseParallelGC	0.21
serial	160	96	96	UseParallelGC	0.23
serial	160	96	128	UseParallelGC	0.15
serial	160	96	160	UseParallelGC	0.19
serial	160	96	192	UseParallelGC	0.24
serial	160	96	224	UseParallelGC	0.2
serial	160	96	256	UseParallelGC	0.25
serial	160	96	512	UseParallelGC	0.24
serial	160	128	16	UseParallelGC	0.25
serial	160	128	32	UseParallelGC	0.26
serial	160	128	48	UseParallelGC	0.26
serial	160	128	64	UseParallelGC	0.29
serial	160	128	96	UseParallelGC	0.22
serial	160	128	128	UseParallelGC	0.27
serial	160	128	160	UseParallelGC	0.24
serial	160	128	192	UseParallelGC	0.25
serial	160	128	224	UseParallelGC	0.31
serial	160	128	256	UseParallelGC	0.22
serial	160	128	512	UseParallelGC	0.21
serial	160	160	16	UseParallelGC	0.23
serial	160	160	32	UseParallelGC	0.26
serial	160	160	48	UseParallelGC	0.26
serial	160	160	64	UseParallelGC	0.27
serial	160	160	96	UseParallelGC	0.2
serial	160	160	128	UseParallelGC	0.24
serial	160	160	160	UseParallelGC	0.26
serial	160	160	192	UseParallelGC	0.21
serial	160	160	224	UseParallelGC	0.2
serial	160	160	256	UseParallelGC	0.22
serial	160	160	512	UseParallelGC	0.23
serial	192	16	16	UseParallelGC	0.25
serial	192	16	32	UseParallelGC	0.31
serial	192	16	48	UseParallelGC	0.32
serial	192	16	64	UseParallelGC	0.24
serial	192	16	96	UseParallelGC	0.26
serial	192	16	128	UseParallelGC	0.23
serial	192	16	160	UseParallelGC	0.23
serial	192	16	192	UseParallelGC	0.17
serial	192	16	224	UseParallelGC	0.22
serial	192	16	256	UseParallelGC	0.21
serial	192	16	512	UseParallelGC	0.18
serial	192	32	16	UseParallelGC	0.26
serial	192	32	32	UseParallelGC	0.34
serial	192	32	48	UseParallelGC	0.29
serial	192	32	64	UseParallelGC	0.27
serial	192	32	96	UseParallelGC	0.21
serial	192	32	128	UseParallelGC	0.23
serial	192	32	160	UseParallelGC	0.24
serial	192	32	192	UseParallelGC	0.24
serial	192	32	224	UseParallelGC	0.22
serial	192	32	256	UseParallelGC	0.2
serial	192	32	512	UseParallelGC	0.19
serial	192	48	16	UseParallelGC	0.22
serial	192	48	32	UseParallelGC	0.28
serial	192	48	48	UseParallelGC	0.32
serial	192	48	64	UseParallelGC	0.28
serial	192	48	96	UseParallelGC	0.21
serial	192	48	128	UseParallelGC	0.23
serial	192	48	160	UseParallelGC	0.23
serial	192	48	192	UseParallelGC	0.23
serial	192	48	224	UseParallelGC	0.26
serial	192	48	256	UseParallelGC	0.23
serial	192	48	512	UseParallelGC	0.21
serial	192	64	16	UseParallelGC	0.29
serial	192	64	32	UseParallelGC	0.32
serial	192	64	48	UseParallelGC	0.3
serial	192	64	64	UseParallelGC	0.24
serial	192	64	96	UseParallelGC	0.24
serial	192	64	128	UseParallelGC	0.22
serial	192	64	160	UseParallelGC	0.22
serial	192	64	192	UseParallelGC	0.24
serial	192	64	224	UseParallelGC	0.19
serial	192	64	256	UseParallelGC	0.2
serial	192	64	512	UseParallelGC	0.18
serial	192	96	16	UseParallelGC	0.25
serial	192	96	32	UseParallelGC	0.3
serial	192	96	48	UseParallelGC	0.31
serial	192	96	64	UseParallelGC	0.32
serial	192	96	96	UseParallelGC	0.26
serial	192	96	128	UseParallelGC	0.28
serial	192	96	160	UseParallelGC	0.27
serial	192	96	192	UseParallelGC	0.27
serial	192	96	224	UseParallelGC	0.19
serial	192	96	256	UseParallelGC	0.21
serial	192	96	512	UseParallelGC	0.19
serial	192	128	16	UseParallelGC	0.25
serial	192	128	32	UseParallelGC	0.25
serial	192	128	48	UseParallelGC	0.28
serial	192	128	64	UseParallelGC	0.25
serial	192	128	96	UseParallelGC	0.25
serial	192	128	128	UseParallelGC	0.23
serial	192	128	160	UseParallelGC	0.2
serial	192	128	192	UseParallelGC	0.2
serial	192	128	224	UseParallelGC	0.21
serial	192	128	256	UseParallelGC	0.21
serial	192	128	512	UseParallelGC	0.23
serial	192	160	16	UseParallelGC	0.3
serial	192	160	32	UseParallelGC	0.27
serial	192	160	48	UseParallelGC	0.3
serial	192	160	64	UseParallelGC	0.2
serial	192	160	96	UseParallelGC	0.28
serial	192	160	128	UseParallelGC	0.21
serial	192	160	160	UseParallelGC	0.2
serial	192	160	192	UseParallelGC	0.22
serial	192	160	224	UseParallelGC	0.21
serial	192	160	256	UseParallelGC	0.26
serial	192	160	512	UseParallelGC	0.18
serial	192	192	16	UseParallelGC	0.28
serial	192	192	32	UseParallelGC	0.26
serial	192	192	48	UseParallelGC	0.26
serial	192	192	64	UseParallelGC	0.27
serial	192	192	96	UseParallelGC	0.27
serial	192	192	128	UseParallelGC	0.25
serial	192	192	160	UseParallelGC	0.29
serial	192	192	192	UseParallelGC	0.31
serial	192	192	224	UseParallelGC	0.19
serial	192	192	256	UseParallelGC	0.24
serial	192	192	512	UseParallelGC	0.26
serial	224	16	16	UseParallelGC	0.27
serial	224	16	32	UseParallelGC	0.28
serial	224	16	48	UseParallelGC	0.26
serial	224	16	64	UseParallelGC	0.28
serial	224	16	96	UseParallelGC	0.25
serial	224	16	128	UseParallelGC	0.26
serial	224	16	160	UseParallelGC	0.25
serial	224	16	192	UseParallelGC	0.18
serial	224	16	224	UseParallelGC	0.2
serial	224	16	256	UseParallelGC	0.2
serial	224	16	512	UseParallelGC	0.2
serial	224	32	16	UseParallelGC	0.23
serial	224	32	32	UseParallelGC	0.34
serial	224	32	48	UseParallelGC	0.29
serial	224	32	64	UseParallelGC	0.34
serial	224	32	96	UseParallelGC	0.37
serial	224	32	128	UseParallelGC	0.24
serial	224	32	160	UseParallelGC	0.25
serial	224	32	192	UseParallelGC	0.19
serial	224	32	224	UseParallelGC	0.19
serial	224	32	256	UseParallelGC	0.21
serial	224	32	512	UseParallelGC	0.18
serial	224	48	16	UseParallelGC	0.26
serial	224	48	32	UseParallelGC	0.29
serial	224	48	48	UseParallelGC	0.33
serial	224	48	64	UseParallelGC	0.23
serial	224	48	96	UseParallelGC	0.32
serial	224	48	128	UseParallelGC	0.24
serial	224	48	160	UseParallelGC	0.24
serial	224	48	192	UseParallelGC	0.21
serial	224	48	224	UseParallelGC	0.3
serial	224	48	256	UseParallelGC	0.23
serial	224	48	512	UseParallelGC	0.22
serial	224	64	16	UseParallelGC	0.3
serial	224	64	32	UseParallelGC	0.31
serial	224	64	48	UseParallelGC	0.3
serial	224	64	64	UseParallelGC	0.3
serial	224	64	96	UseParallelGC	0.29
serial	224	64	128	UseParallelGC	0.25
serial	224	64	160	UseParallelGC	0.2
serial	224	64	192	UseParallelGC	0.2
serial	224	64	224	UseParallelGC	0.21
serial	224	64	256	UseParallelGC	0.3
serial	224	64	512	UseParallelGC	0.2
serial	224	96	16	UseParallelGC	0.3
