benchmark	max_heap	init_heap	min_heap	gc_name	exec_time
helloworld	128	16	128	UseParallelGC	0.27
helloworld	128	16	160	UseParallelGC	0.28
helloworld	128	16	192	UseParallelGC	0.28
helloworld	128	16	224	UseParallelGC	0.3
helloworld	128	16	256	UseParallelGC	0.29
helloworld	128	16	512	UseParallelGC	0.26
helloworld	128	32	16	UseParallelGC	1.2
helloworld	128	32	32	UseParallelGC	1.16
helloworld	128	32	48	UseParallelGC	0.94
helloworld	128	32	64	UseParallelGC	0.69
helloworld	128	32	96	UseParallelGC	0.69
helloworld	128	32	128	UseParallelGC	0.44
helloworld	128	32	160	UseParallelGC	0.36
helloworld	128	32	192	UseParallelGC	0.8
helloworld	128	32	224	UseParallelGC	0.32
helloworld	128	32	256	UseParallelGC	0.28
helloworld	128	32	512	UseParallelGC	1.23
helloworld	128	48	16	UseParallelGC	1.21
helloworld	128	48	32	UseParallelGC	1.13
helloworld	128	48	48	UseParallelGC	1.07
helloworld	128	48	64	UseParallelGC	1.13
helloworld	128	48	96	UseParallelGC	0.81
helloworld	128	48	128	UseParallelGC	0.33
helloworld	128	48	160	UseParallelGC	0.91
helloworld	128	48	192	UseParallelGC	0.38
helloworld	128	48	224	UseParallelGC	0.37
helloworld	128	48	256	UseParallelGC	0.56
helloworld	128	48	512	UseParallelGC	0.39
helloworld	128	64	16	UseParallelGC	1.1
helloworld	128	64	32	UseParallelGC	1.25
helloworld	128	64	48	UseParallelGC	0.95
helloworld	128	64	64	UseParallelGC	0.85
helloworld	128	64	96	UseParallelGC	0.72
helloworld	128	64	128	UseParallelGC	0.84
helloworld	128	64	160	UseParallelGC	0.61
helloworld	128	64	192	UseParallelGC	0.54
helloworld	128	64	224	UseParallelGC	0.85
helloworld	128	64	256	UseParallelGC	0.6
helloworld	128	64	512	UseParallelGC	0.39
helloworld	128	96	16	UseParallelGC	1.28
helloworld	128	96	32	UseParallelGC	1.15
helloworld	128	96	48	UseParallelGC	1.22
helloworld	128	96	64	UseParallelGC	0.9
helloworld	128	96	96	UseParallelGC	0.63
helloworld	128	96	128	UseParallelGC	0.55
helloworld	128	96	160	UseParallelGC	0.71
helloworld	128	96	192	UseParallelGC	1.04
helloworld	128	96	224	UseParallelGC	0.7
helloworld	128	96	256	UseParallelGC	0.81
helloworld	128	96	512	UseParallelGC	0.72
helloworld	128	128	16	UseParallelGC	1.2
helloworld	128	128	32	UseParallelGC	1.18
helloworld	128	128	48	UseParallelGC	0.94
helloworld	128	128	64	UseParallelGC	0.89
helloworld	128	128	96	UseParallelGC	0.68
helloworld	128	128	128	UseParallelGC	0.69
helloworld	128	128	160	UseParallelGC	0.92
helloworld	128	128	192	UseParallelGC	0.94
helloworld	128	128	224	UseParallelGC	0.7
helloworld	128	128	256	UseParallelGC	0.66
helloworld	128	128	512	UseParallelGC	0.94
helloworld	160	16	16	UseParallelGC	1.23
helloworld	160	16	32	UseParallelGC	1.44
helloworld	160	16	48	UseParallelGC	1.39
helloworld	160	16	64	UseParallelGC	1.22
helloworld	160	16	96	UseParallelGC	0.98
helloworld	160	16	128	UseParallelGC	1.04
helloworld	160	16	160	UseParallelGC	0.27
helloworld	160	16	192	UseParallelGC	0.26
helloworld	160	16	224	UseParallelGC	0.31
helloworld	160	16	256	UseParallelGC	0.28
helloworld	160	16	512	UseParallelGC	0.25
helloworld	160	32	16	UseParallelGC	1.48
helloworld	160	32	32	UseParallelGC	1.4
helloworld	160	32	48	UseParallelGC	1.31
helloworld	160	32	64	UseParallelGC	1.23
helloworld	160	32	96	UseParallelGC	1.13
helloworld	160	32	128	UseParallelGC	1.26
helloworld	160	32	160	UseParallelGC	0.36
helloworld	160	32	192	UseParallelGC	0.3
helloworld	160	32	224	UseParallelGC	1.05
helloworld	160	32	256	UseParallelGC	0.35
helloworld	160	32	512	UseParallelGC	0.42
helloworld	160	48	16	UseParallelGC	1.54
helloworld	160	48	32	UseParallelGC	1.6
helloworld	160	48	48	UseParallelGC	1.42
helloworld	160	48	64	UseParallelGC	1.28
helloworld	160	48	96	UseParallelGC	2.0
helloworld	160	48	128	UseParallelGC	1.37
helloworld	160	48	160	UseParallelGC	0.42
helloworld	160	48	192	UseParallelGC	0.72
helloworld	160	48	224	UseParallelGC	0.86
helloworld	160	48	256	UseParallelGC	1.28
helloworld	160	48	512	UseParallelGC	1.37
helloworld	160	64	16	UseParallelGC	1.42
helloworld	160	64	32	UseParallelGC	1.48
helloworld	160	64	48	UseParallelGC	1.41
helloworld	160	64	64	UseParallelGC	1.21
helloworld	160	64	96	UseParallelGC	0.91
helloworld	160	64	128	UseParallelGC	1.0
helloworld	160	64	160	UseParallelGC	0.49
helloworld	160	64	192	UseParallelGC	0.71
helloworld	160	64	224	UseParallelGC	0.42
helloworld	160	64	256	UseParallelGC	0.47
helloworld	160	64	512	UseParallelGC	0.45
helloworld	160	96	16	UseParallelGC	1.69
helloworld	160	96	32	UseParallelGC	1.36
helloworld	160	96	48	UseParallelGC	1.48
helloworld	160	96	64	UseParallelGC	1.15
helloworld	160	96	96	UseParallelGC	0.87
helloworld	160	96	128	UseParallelGC	0.92
helloworld	160	96	160	UseParallelGC	0.74
helloworld	160	96	192	UseParallelGC	1.22
helloworld	160	96	224	UseParallelGC	0.81
helloworld	160	96	256	UseParallelGC	0.57
helloworld	160	96	512	UseParallelGC	0.61
helloworld	160	128	16	UseParallelGC	1.34
helloworld	160	128	32	UseParallelGC	1.41
helloworld	160	128	48	UseParallelGC	1.38
helloworld	160	128	64	UseParallelGC	1.34
helloworld	160	128	96	UseParallelGC	0.93
helloworld	160	128	128	UseParallelGC	1.42
helloworld	160	128	160	UseParallelGC	0.89
helloworld	160	128	192	UseParallelGC	1.12
helloworld	160	128	224	UseParallelGC	0.73
helloworld	160	128	256	UseParallelGC	0.74
helloworld	160	128	512	UseParallelGC	0.58
helloworld	160	160	16	UseParallelGC	1.46
helloworld	160	160	32	UseParallelGC	1.66
helloworld	160	160	48	UseParallelGC	1.41
helloworld	160	160	64	UseParallelGC	1.16
helloworld	160	160	96	UseParallelGC	1.17
helloworld	160	160	128	UseParallelGC	1.17
helloworld	160	160	160	UseParallelGC	1.11
