benchmark	max_heap	init_heap	min_heap	gc_name	exec_time
jolden	224	16	96	UseConcMarkSweepGC	0.08
jolden	224	16	128	UseConcMarkSweepGC	0.04
jolden	224	16	160	UseConcMarkSweepGC	0.03
jolden	224	16	192	UseConcMarkSweepGC	0.04
jolden	224	16	224	UseConcMarkSweepGC	0.04
jolden	224	16	256	UseConcMarkSweepGC	0.06
jolden	224	16	512	UseConcMarkSweepGC	0.03
jolden	224	32	16	UseConcMarkSweepGC	0.05
jolden	224	48	16	UseConcMarkSweepGC	0.11
jolden	224	64	16	UseConcMarkSweepGC	0.04
jolden	224	96	16	UseConcMarkSweepGC	0.06
jolden	224	128	16	UseConcMarkSweepGC	0.04
jolden	224	160	16	UseConcMarkSweepGC	0.04
jolden	224	192	16	UseConcMarkSweepGC	0.03
jolden	224	224	16	UseConcMarkSweepGC	0.07
jolden	256	16	16	UseConcMarkSweepGC	0.03
jolden	256	16	32	UseConcMarkSweepGC	0.04
jolden	256	16	48	UseConcMarkSweepGC	0.05
jolden	256	16	64	UseConcMarkSweepGC	0.02
jolden	256	16	96	UseConcMarkSweepGC	0.06
jolden	256	16	128	UseConcMarkSweepGC	0.03
jolden	256	16	160	UseConcMarkSweepGC	0.04
jolden	256	16	192	UseConcMarkSweepGC	0.04
jolden	256	16	224	UseConcMarkSweepGC	0.04
jolden	256	16	256	UseConcMarkSweepGC	0.04
jolden	256	16	512	UseConcMarkSweepGC	0.04
jolden	256	32	16	UseConcMarkSweepGC	0.04
jolden	256	48	16	UseConcMarkSweepGC	0.07
jolden	256	64	16	UseConcMarkSweepGC	0.04
jolden	256	96	16	UseConcMarkSweepGC	0.04
jolden	256	128	16	UseConcMarkSweepGC	0.03
jolden	256	160	16	UseConcMarkSweepGC	0.04
jolden	256	192	16	UseConcMarkSweepGC	0.06
jolden	256	224	16	UseConcMarkSweepGC	0.03
jolden	256	256	16	UseConcMarkSweepGC	0.03
jolden	512	16	16	UseConcMarkSweepGC	0.06
jolden	512	16	32	UseConcMarkSweepGC	0.04
jolden	512	16	48	UseConcMarkSweepGC	0.1
jolden	512	16	64	UseConcMarkSweepGC	0.03
jolden	512	16	96	UseConcMarkSweepGC	0.06
jolden	512	16	128	UseConcMarkSweepGC	0.1
jolden	512	16	160	UseConcMarkSweepGC	0.03
jolden	512	16	192	UseConcMarkSweepGC	0.04
jolden	512	16	224	UseConcMarkSweepGC	0.02
jolden	512	16	256	UseConcMarkSweepGC	0.04
jolden	512	16	512	UseConcMarkSweepGC	0.04
jolden	512	32	16	UseConcMarkSweepGC	0.06
jolden	512	48	16	UseConcMarkSweepGC	0.06
jolden	512	64	16	UseConcMarkSweepGC	0.04
