index    prog_name    min_heap    init_heap    max_heap    gc_name
1616    power    192.0    16.0    64.0    UseParNewGC
1617    power    192.0    32.0    64.0    UseParallelGC
1618    power    192.0    16.0    96.0    UseParallelGC
1619    power    192.0    16.0    128.0    UseSerialGC
1620    power    192.0    32.0    128.0    UseParallelGC
1621    power    192.0    16.0    160.0    UseParNewGC
1622    power    192.0    16.0    192.0    UseParNewGC
1623    power    192.0    32.0    192.0    UseParallelGC
1624    power    192.0    16.0    224.0    UseParallelGC
1625    power    192.0    16.0    256.0    UseConcMarkSweepGC
1626    power    192.0    16.0    512.0    UseParNewGC
1627    power    224.0    16.0    16.0    UseG1GC
1628    power    224.0    16.0    32.0    UseSerialGC
1629    power    224.0    32.0    48.0    UseParallelGC
1630    power    224.0    32.0    96.0    UseParallelGC
1631    power    224.0    16.0    128.0    UseSerialGC
1632    power    224.0    32.0    128.0    UseParallelGC
1633    power    224.0    16.0    160.0    UseParNewGC
1634    power    224.0    16.0    192.0    UseParallelGC
1635    power    224.0    32.0    192.0    UseParallelGC
1636    power    224.0    16.0    256.0    UseParNewGC
1637    power    224.0    32.0    256.0    UseParallelGC
1638    power    224.0    16.0    512.0    UseParNewGC
1639    power    256.0    16.0    16.0    UseG1GC
1640    power    256.0    16.0    32.0    UseSerialGC
1641    power    256.0    32.0    32.0    UseParallelGC
1642    power    256.0    16.0    48.0    UseSerialGC
1643    power    256.0    16.0    64.0    UseConcMarkSweepGC
1644    power    256.0    16.0    96.0    UseConcMarkSweepGC
1645    power    256.0    32.0    96.0    UseParallelGC
1646    power    256.0    16.0    128.0    UseParallelGC
1647    power    256.0    32.0    128.0    UseParallelGC
1648    power    256.0    16.0    160.0    UseSerialGC
1649    power    256.0    16.0    192.0    UseG1GC
1650    power    256.0    16.0    224.0    UseParNewGC
1651    power    256.0    16.0    256.0    UseParNewGC
1652    power    256.0    16.0    512.0    UseSerialGC
1653    power    256.0    32.0    512.0    UseParallelGC
1654    power    512.0    16.0    16.0    UseG1GC
1655    power    512.0    16.0    32.0    UseParNewGC
1656    power    512.0    16.0    48.0    UseParNewGC
1657    power    512.0    32.0    64.0    UseParallelGC
1658    power    512.0    16.0    96.0    UseG1GC
1659    power    512.0    16.0    128.0    UseConcMarkSweepGC
1660    power    512.0    32.0    128.0    UseParallelGC
1661    power    512.0    16.0    160.0    UseSerialGC
1662    power    512.0    16.0    192.0    UseG1GC
1663    power    512.0    16.0    224.0    UseParallelGC
1664    power    512.0    16.0    512.0    UseG1GC
1665    power    512.0    32.0    512.0    UseParallelGC
1666    voronoi    16.0    16.0    16.0    UseParNewGC
1667    voronoi    16.0    16.0    32.0    UseParallelGC
1668    voronoi    16.0    32.0    32.0    UseConcMarkSweepGC
1669    voronoi    16.0    16.0    48.0    UseConcMarkSweepGC
1670    voronoi    16.0    32.0    48.0    UseConcMarkSweepGC
1671    voronoi    16.0    48.0    48.0    UseConcMarkSweepGC
1672    voronoi    16.0    16.0    64.0    UseParallelGC
1673    voronoi    16.0    32.0    64.0    UseConcMarkSweepGC
1674    voronoi    16.0    48.0    64.0    UseConcMarkSweepGC
1675    voronoi    16.0    64.0    64.0    UseConcMarkSweepGC
1676    voronoi    16.0    16.0    96.0    UseParallelGC
1677    voronoi    16.0    32.0    96.0    UseConcMarkSweepGC
1678    voronoi    16.0    48.0    96.0    UseConcMarkSweepGC
1679    voronoi    16.0    64.0    96.0    UseConcMarkSweepGC
1680    voronoi    16.0    96.0    96.0    UseConcMarkSweepGC
1681    voronoi    16.0    16.0    128.0    UseParallelGC
1682    voronoi    16.0    32.0    128.0    UseConcMarkSweepGC
1683    voronoi    16.0    48.0    128.0    UseConcMarkSweepGC
1684    voronoi    16.0    64.0    128.0    UseConcMarkSweepGC
1685    voronoi    16.0    96.0    128.0    UseConcMarkSweepGC
1686    voronoi    16.0    128.0    128.0    UseSerialGC
1687    voronoi    16.0    16.0    160.0    UseParallelGC
1688    voronoi    16.0    32.0    160.0    UseConcMarkSweepGC
1689    voronoi    16.0    48.0    160.0    UseConcMarkSweepGC
1690    voronoi    16.0    64.0    160.0    UseConcMarkSweepGC
1691    voronoi    16.0    96.0    160.0    UseConcMarkSweepGC
1692    voronoi    16.0    128.0    160.0    UseConcMarkSweepGC
1693    voronoi    16.0    160.0    160.0    UseConcMarkSweepGC
1694    voronoi    16.0    16.0    192.0    UseConcMarkSweepGC
1695    voronoi    16.0    32.0    192.0    UseConcMarkSweepGC
1696    voronoi    16.0    48.0    192.0    UseConcMarkSweepGC
1697    voronoi    16.0    64.0    192.0    UseConcMarkSweepGC
1698    voronoi    16.0    96.0    192.0    UseConcMarkSweepGC
1699    voronoi    16.0    128.0    192.0    UseConcMarkSweepGC
1700    voronoi    16.0    160.0    192.0    UseConcMarkSweepGC
1701    voronoi    16.0    192.0    192.0    UseConcMarkSweepGC
1702    voronoi    16.0    16.0    224.0    UseParallelGC
1703    voronoi    16.0    32.0    224.0    UseConcMarkSweepGC
1704    voronoi    16.0    48.0    224.0    UseConcMarkSweepGC
1705    voronoi    16.0    64.0    224.0    UseConcMarkSweepGC
1706    voronoi    16.0    96.0    224.0    UseConcMarkSweepGC
1707    voronoi    16.0    128.0    224.0    UseConcMarkSweepGC
1708    voronoi    16.0    160.0    224.0    UseConcMarkSweepGC
1709    voronoi    16.0    192.0    224.0    UseConcMarkSweepGC
1710    voronoi    16.0    224.0    224.0    UseConcMarkSweepGC
1711    voronoi    16.0    16.0    256.0    UseParallelGC
1712    voronoi    16.0    32.0    256.0    UseConcMarkSweepGC
1713    voronoi    16.0    48.0    256.0    UseConcMarkSweepGC
1714    voronoi    16.0    64.0    256.0    UseConcMarkSweepGC
1715    voronoi    16.0    96.0    256.0    UseConcMarkSweepGC
1716    voronoi    16.0    128.0    256.0    UseConcMarkSweepGC
1717    voronoi    16.0    160.0    256.0    UseConcMarkSweepGC
1718    voronoi    16.0    192.0    256.0    UseConcMarkSweepGC
1719    voronoi    16.0    224.0    256.0    UseConcMarkSweepGC
1720    voronoi    16.0    256.0    256.0    UseConcMarkSweepGC
1721    voronoi    16.0    16.0    512.0    UseParallelGC
1722    voronoi    16.0    32.0    512.0    UseConcMarkSweepGC
1723    voronoi    16.0    48.0    512.0    UseConcMarkSweepGC
1724    voronoi    16.0    64.0    512.0    UseConcMarkSweepGC
1725    voronoi    16.0    96.0    512.0    UseConcMarkSweepGC
1726    voronoi    16.0    128.0    512.0    UseConcMarkSweepGC
1727    voronoi    16.0    160.0    512.0    UseConcMarkSweepGC
1728    voronoi    16.0    192.0    512.0    UseConcMarkSweepGC
1729    voronoi    16.0    224.0    512.0    UseConcMarkSweepGC
1730    voronoi    16.0    256.0    512.0    UseConcMarkSweepGC
1731    voronoi    16.0    512.0    512.0    UseConcMarkSweepGC
1732    voronoi    32.0    16.0    16.0    UseG1GC
1733    voronoi    32.0    16.0    32.0    UseParNewGC
1734    voronoi    32.0    16.0    48.0    UseParallelGC
1735    voronoi    32.0    16.0    64.0    UseParallelGC
1736    voronoi    32.0    16.0    96.0    UseParallelGC
1737    voronoi    32.0    16.0    128.0    UseParallelGC
1738    voronoi    32.0    16.0    160.0    UseConcMarkSweepGC
1739    voronoi    32.0    16.0    192.0    UseParallelGC
1740    voronoi    32.0    16.0    224.0    UseParallelGC
1741    voronoi    32.0    16.0    256.0    UseParallelGC
1742    voronoi    32.0    16.0    512.0    UseParallelGC
1743    voronoi    48.0    16.0    16.0    UseG1GC
1744    voronoi    48.0    16.0    32.0    UseParNewGC
1745    voronoi    48.0    16.0    48.0    UseParNewGC
1746    voronoi    48.0    16.0    64.0    UseParallelGC
1747    voronoi    48.0    16.0    96.0    UseParallelGC
1748    voronoi    48.0    16.0    128.0    UseParallelGC
1749    voronoi    48.0    16.0    160.0    UseParallelGC
1750    voronoi    48.0    16.0    192.0    UseParallelGC
1751    voronoi    48.0    16.0    224.0    UseParallelGC
1752    voronoi    48.0    16.0    256.0    UseParallelGC
1753    voronoi    48.0    16.0    512.0    UseConcMarkSweepGC
1754    voronoi    64.0    16.0    16.0    UseParNewGC
1755    voronoi    64.0    16.0    32.0    UseParNewGC
1756    voronoi    64.0    16.0    48.0    UseParNewGC
1757    voronoi    64.0    16.0    64.0    UseParNewGC
1758    voronoi    64.0    16.0    96.0    UseParallelGC
1759    voronoi    64.0    16.0    128.0    UseParallelGC
1760    voronoi    64.0    16.0    160.0    UseParallelGC
1761    voronoi    64.0    16.0    192.0    UseConcMarkSweepGC
1762    voronoi    64.0    16.0    224.0    UseParallelGC
1763    voronoi    64.0    16.0    256.0    UseParallelGC
1764    voronoi    64.0    16.0    512.0    UseSerialGC
1765    voronoi    96.0    16.0    16.0    UseParNewGC
1766    voronoi    96.0    16.0    32.0    UseParNewGC
1767    voronoi    96.0    16.0    48.0    UseParNewGC
1768    voronoi    96.0    16.0    64.0    UseParNewGC
1769    voronoi    96.0    16.0    96.0    UseParNewGC
1770    voronoi    96.0    16.0    128.0    UseConcMarkSweepGC
1771    voronoi    96.0    16.0    160.0    UseParallelGC
1772    voronoi    96.0    16.0    192.0    UseConcMarkSweepGC
1773    voronoi    96.0    16.0    224.0    UseParallelGC
1774    voronoi    96.0    16.0    256.0    UseParallelGC
1775    voronoi    96.0    16.0    512.0    UseParallelGC
1776    voronoi    128.0    16.0    16.0    UseG1GC
1777    voronoi    128.0    16.0    32.0    UseParNewGC
1778    voronoi    128.0    16.0    48.0    UseParNewGC
1779    voronoi    128.0    16.0    64.0    UseParNewGC
1780    voronoi    128.0    16.0    96.0    UseParNewGC
1781    voronoi    128.0    16.0    128.0    UseParNewGC
1782    voronoi    128.0    16.0    160.0    UseConcMarkSweepGC
1783    voronoi    128.0    16.0    192.0    UseConcMarkSweepGC
1784    voronoi    128.0    16.0    224.0    UseSerialGC
1785    voronoi    128.0    16.0    256.0    UseParallelGC
1786    voronoi    128.0    16.0    512.0    UseConcMarkSweepGC
1787    voronoi    160.0    16.0    16.0    UseG1GC
1788    voronoi    160.0    16.0    32.0    UseParNewGC
1789    voronoi    160.0    16.0    48.0    UseParNewGC
1790    voronoi    160.0    16.0    64.0    UseParNewGC
1791    voronoi    160.0    16.0    96.0    UseParallelGC
1792    voronoi    160.0    16.0    128.0    UseParNewGC
1793    voronoi    160.0    16.0    160.0    UseParNewGC
1794    voronoi    160.0    16.0    192.0    UseParallelGC
1795    voronoi    160.0    16.0    224.0    UseParallelGC
1796    voronoi    160.0    16.0    256.0    UseParallelGC
1797    voronoi    160.0    16.0    512.0    UseParallelGC
1798    voronoi    192.0    16.0    16.0    UseParNewGC
1799    voronoi    192.0    16.0    32.0    UseParNewGC
1800    voronoi    192.0    16.0    48.0    UseParNewGC
1801    voronoi    192.0    16.0    64.0    UseParNewGC
1802    voronoi    192.0    16.0    96.0    UseParNewGC
1803    voronoi    192.0    16.0    128.0    UseParNewGC
1804    voronoi    192.0    16.0    160.0    UseParNewGC
1805    voronoi    192.0    16.0    192.0    UseParNewGC
1806    voronoi    192.0    16.0    224.0    UseParallelGC
1807    voronoi    192.0    16.0    256.0    UseParallelGC
1808    voronoi    192.0    16.0    512.0    UseParallelGC
1809    voronoi    224.0    16.0    16.0    UseG1GC
1810    voronoi    224.0    16.0    32.0    UseParNewGC
1811    voronoi    224.0    16.0    48.0    UseParNewGC
1812    voronoi    224.0    16.0    64.0    UseParNewGC
1813    voronoi    224.0    16.0    96.0    UseParNewGC
1814    voronoi    224.0    16.0    128.0    UseParNewGC
1815    voronoi    224.0    16.0    160.0    UseParNewGC
1816    voronoi    224.0    16.0    192.0    UseParNewGC
1817    voronoi    224.0    16.0    224.0    UseParNewGC
1818    voronoi    224.0    16.0    256.0    UseParallelGC
1819    voronoi    224.0    16.0    512.0    UseParallelGC
1820    voronoi    256.0    16.0    16.0    UseG1GC
1821    voronoi    256.0    16.0    32.0    UseParNewGC
1822    voronoi    256.0    16.0    48.0    UseParNewGC
1823    voronoi    256.0    16.0    64.0    UseParNewGC
1824    voronoi    256.0    16.0    96.0    UseParNewGC
1825    voronoi    256.0    16.0    128.0    UseParNewGC
1826    voronoi    256.0    16.0    160.0    UseParNewGC
1827    voronoi    256.0    16.0    192.0    UseParNewGC
1828    voronoi    256.0    16.0    224.0    UseParNewGC
1829    voronoi    256.0    16.0    256.0    UseParNewGC
1830    voronoi    256.0    16.0    512.0    UseParallelGC
1831    voronoi    512.0    16.0    16.0    UseG1GC
1832    voronoi    512.0    16.0    32.0    UseParNewGC
1833    voronoi    512.0    16.0    48.0    UseParNewGC
1834    voronoi    512.0    16.0    64.0    UseParNewGC
1835    voronoi    512.0    16.0    96.0    UseParNewGC
1836    voronoi    512.0    16.0    128.0    UseParNewGC
1837    voronoi    512.0    16.0    160.0    UseParNewGC
1838    voronoi    512.0    16.0    192.0    UseParNewGC
1839    voronoi    512.0    16.0    224.0    UseParNewGC
1840    voronoi    512.0    16.0    256.0    UseParNewGC
1841    voronoi    512.0    16.0    512.0    UseParNewGC
1842    perimeter    16.0    16.0    16.0    UseG1GC
1843    perimeter    16.0    16.0    32.0    UseParallelGC
1844    perimeter    16.0    32.0    32.0    UseParallelGC
1845    perimeter    16.0    16.0    48.0    UseParallelGC
1846    perimeter    16.0    32.0    48.0    UseParallelGC
1847    perimeter    16.0    48.0    48.0    UseConcMarkSweepGC
1848    perimeter    16.0    16.0    64.0    UseParallelGC
1849    perimeter    16.0    32.0    64.0    UseParallelGC
1850    perimeter    16.0    48.0    64.0    UseConcMarkSweepGC
1851    perimeter    16.0    64.0    64.0    UseConcMarkSweepGC
1852    perimeter    16.0    16.0    96.0    UseParallelGC
1853    perimeter    16.0    32.0    96.0    UseParallelGC
1854    perimeter    16.0    48.0    96.0    UseConcMarkSweepGC
1855    perimeter    16.0    64.0    96.0    UseConcMarkSweepGC
1856    perimeter    16.0    96.0    96.0    UseConcMarkSweepGC
1857    perimeter    16.0    16.0    128.0    UseParallelGC
1858    perimeter    16.0    32.0    128.0    UseParallelGC
1859    perimeter    16.0    48.0    128.0    UseConcMarkSweepGC
1860    perimeter    16.0    64.0    128.0    UseConcMarkSweepGC
1861    perimeter    16.0    96.0    128.0    UseConcMarkSweepGC
1862    perimeter    16.0    128.0    128.0    UseConcMarkSweepGC
1863    perimeter    16.0    16.0    160.0    UseParallelGC
1864    perimeter    16.0    32.0    160.0    UseParallelGC
1865    perimeter    16.0    48.0    160.0    UseConcMarkSweepGC
1866    perimeter    16.0    64.0    160.0    UseConcMarkSweepGC
1867    perimeter    16.0    96.0    160.0    UseConcMarkSweepGC
1868    perimeter    16.0    128.0    160.0    UseConcMarkSweepGC
1869    perimeter    16.0    160.0    160.0    UseConcMarkSweepGC
1870    perimeter    16.0    16.0    192.0    UseParallelGC
1871    perimeter    16.0    32.0    192.0    UseParallelGC
1872    perimeter    16.0    48.0    192.0    UseConcMarkSweepGC
1873    perimeter    16.0    64.0    192.0    UseConcMarkSweepGC
1874    perimeter    16.0    96.0    192.0    UseConcMarkSweepGC
1875    perimeter    16.0    128.0    192.0    UseConcMarkSweepGC
1876    perimeter    16.0    160.0    192.0    UseConcMarkSweepGC
1877    perimeter    16.0    192.0    192.0    UseConcMarkSweepGC
1878    perimeter    16.0    16.0    224.0    UseParallelGC
1879    perimeter    16.0    32.0    224.0    UseParallelGC
1880    perimeter    16.0    48.0    224.0    UseConcMarkSweepGC
1881    perimeter    16.0    64.0    224.0    UseConcMarkSweepGC
1882    perimeter    16.0    96.0    224.0    UseConcMarkSweepGC
1883    perimeter    16.0    128.0    224.0    UseConcMarkSweepGC
1884    perimeter    16.0    160.0    224.0    UseConcMarkSweepGC
1885    perimeter    16.0    192.0    224.0    UseConcMarkSweepGC
1886    perimeter    16.0    224.0    224.0    UseConcMarkSweepGC
1887    perimeter    16.0    16.0    256.0    UseParallelGC
1888    perimeter    16.0    32.0    256.0    UseParallelGC
1889    perimeter    16.0    48.0    256.0    UseConcMarkSweepGC
1890    perimeter    16.0    64.0    256.0    UseConcMarkSweepGC
1891    perimeter    16.0    96.0    256.0    UseConcMarkSweepGC
1892    perimeter    16.0    128.0    256.0    UseConcMarkSweepGC
1893    perimeter    16.0    160.0    256.0    UseConcMarkSweepGC
1894    perimeter    16.0    192.0    256.0    UseConcMarkSweepGC
1895    perimeter    16.0    224.0    256.0    UseConcMarkSweepGC
1896    perimeter    16.0    256.0    256.0    UseConcMarkSweepGC
1897    perimeter    16.0    16.0    512.0    UseParallelGC
1898    perimeter    16.0    32.0    512.0    UseParallelGC
1899    perimeter    16.0    48.0    512.0    UseConcMarkSweepGC
1900    perimeter    16.0    64.0    512.0    UseConcMarkSweepGC
1901    perimeter    16.0    96.0    512.0    UseConcMarkSweepGC
1902    perimeter    16.0    128.0    512.0    UseConcMarkSweepGC
1903    perimeter    16.0    160.0    512.0    UseConcMarkSweepGC
1904    perimeter    16.0    192.0    512.0    UseConcMarkSweepGC
1905    perimeter    16.0    224.0    512.0    UseConcMarkSweepGC
1906    perimeter    16.0    256.0    512.0    UseConcMarkSweepGC
1907    perimeter    16.0    512.0    512.0    UseConcMarkSweepGC
1908    perimeter    32.0    16.0    16.0    UseG1GC
1909    perimeter    32.0    16.0    32.0    UseParNewGC
1910    perimeter    32.0    16.0    48.0    UseParallelGC
1911    perimeter    32.0    16.0    64.0    UseParallelGC
1912    perimeter    32.0    16.0    96.0    UseParallelGC
1913    perimeter    32.0    16.0    128.0    UseParallelGC
1914    perimeter    32.0    16.0    160.0    UseParallelGC
1915    perimeter    32.0    16.0    192.0    UseParallelGC
1916    perimeter    32.0    16.0    224.0    UseParallelGC
1917    perimeter    32.0    16.0    256.0    UseParallelGC
1918    perimeter    32.0    16.0    512.0    UseParallelGC
1919    perimeter    48.0    16.0    16.0    UseG1GC
1920    perimeter    48.0    16.0    32.0    UseParNewGC
1921    perimeter    48.0    16.0    48.0    UseParNewGC
1922    perimeter    48.0    16.0    64.0    UseParallelGC
1923    perimeter    48.0    16.0    96.0    UseParallelGC
1924    perimeter    48.0    16.0    128.0    UseParallelGC
1925    perimeter    48.0    16.0    160.0    UseParallelGC
1926    perimeter    48.0    16.0    192.0    UseParallelGC
1927    perimeter    48.0    16.0    224.0    UseParallelGC
1928    perimeter    48.0    16.0    256.0    UseParallelGC
1929    perimeter    48.0    16.0    512.0    UseParallelGC
1930    perimeter    64.0    16.0    16.0    UseG1GC
1931    perimeter    64.0    16.0    32.0    UseParNewGC
1932    perimeter    64.0    16.0    48.0    UseParNewGC
1933    perimeter    64.0    16.0    64.0    UseParNewGC
1934    perimeter    64.0    16.0    96.0    UseParallelGC
1935    perimeter    64.0    16.0    128.0    UseParallelGC
1936    perimeter    64.0    16.0    160.0    UseParallelGC
1937    perimeter    64.0    16.0    192.0    UseParallelGC
1938    perimeter    64.0    16.0    224.0    UseParallelGC
1939    perimeter    64.0    16.0    256.0    UseParallelGC
1940    perimeter    64.0    16.0    512.0    UseParallelGC
1941    perimeter    96.0    16.0    16.0    UseG1GC
1942    perimeter    96.0    16.0    32.0    UseParNewGC
1943    perimeter    96.0    16.0    48.0    UseParNewGC
1944    perimeter    96.0    16.0    64.0    UseParNewGC
1945    perimeter    96.0    16.0    96.0    UseParNewGC
1946    perimeter    96.0    16.0    128.0    UseParallelGC
1947    perimeter    96.0    16.0    160.0    UseParallelGC
1948    perimeter    96.0    16.0    192.0    UseParallelGC
1949    perimeter    96.0    16.0    224.0    UseParallelGC
1950    perimeter    96.0    16.0    256.0    UseParallelGC
1951    perimeter    96.0    16.0    512.0    UseParallelGC
1952    perimeter    128.0    16.0    16.0    UseParNewGC
1953    perimeter    128.0    16.0    32.0    UseParNewGC
1954    perimeter    128.0    16.0    48.0    UseParNewGC
1955    perimeter    128.0    16.0    64.0    UseParNewGC
1956    perimeter    128.0    16.0    96.0    UseParNewGC
1957    perimeter    128.0    16.0    128.0    UseParNewGC
1958    perimeter    128.0    16.0    160.0    UseParallelGC
1959    perimeter    128.0    16.0    192.0    UseParallelGC
1960    perimeter    128.0    16.0    224.0    UseParallelGC
1961    perimeter    128.0    16.0    256.0    UseParallelGC
1962    perimeter    128.0    16.0    512.0    UseParallelGC
1963    perimeter    160.0    16.0    16.0    UseG1GC
1964    perimeter    160.0    16.0    32.0    UseParNewGC
1965    perimeter    160.0    16.0    48.0    UseParNewGC
1966    perimeter    160.0    16.0    64.0    UseParNewGC
1967    perimeter    160.0    16.0    96.0    UseParNewGC
1968    perimeter    160.0    16.0    128.0    UseParNewGC
1969    perimeter    160.0    16.0    160.0    UseParNewGC
1970    perimeter    160.0    16.0    192.0    UseParallelGC
1971    perimeter    160.0    16.0    224.0    UseParallelGC
1972    perimeter    160.0    16.0    256.0    UseParallelGC
1973    perimeter    160.0    16.0    512.0    UseParallelGC
1974    perimeter    192.0    16.0    16.0    UseG1GC
1975    perimeter    192.0    16.0    32.0    UseParNewGC
1976    perimeter    192.0    16.0    48.0    UseParNewGC
1977    perimeter    192.0    16.0    64.0    UseParNewGC
1978    perimeter    192.0    16.0    96.0    UseParNewGC
1979    perimeter    192.0    16.0    128.0    UseParNewGC
1980    perimeter    192.0    16.0    160.0    UseParNewGC
1981    perimeter    192.0    16.0    192.0    UseParNewGC
1982    perimeter    192.0    16.0    224.0    UseParallelGC
1983    perimeter    192.0    16.0    256.0    UseParallelGC
1984    perimeter    192.0    16.0    512.0    UseParallelGC
1985    perimeter    224.0    16.0    16.0    UseParNewGC
1986    perimeter    224.0    16.0    32.0    UseParNewGC
1987    perimeter    224.0    16.0    48.0    UseParNewGC
1988    perimeter    224.0    16.0    64.0    UseParNewGC
1989    perimeter    224.0    16.0    96.0    UseParNewGC
1990    perimeter    224.0    16.0    128.0    UseParNewGC
1991    perimeter    224.0    16.0    160.0    UseParNewGC
1992    perimeter    224.0    16.0    192.0    UseParNewGC
1993    perimeter    224.0    16.0    224.0    UseParNewGC
1994    perimeter    224.0    16.0    256.0    UseParallelGC
1995    perimeter    224.0    16.0    512.0    UseParallelGC
1996    perimeter    256.0    16.0    16.0    UseG1GC
1997    perimeter    256.0    16.0    32.0    UseParNewGC
1998    perimeter    256.0    16.0    48.0    UseParNewGC
1999    perimeter    256.0    16.0    64.0    UseParNewGC
2000    perimeter    256.0    16.0    96.0    UseParNewGC
2001    perimeter    256.0    16.0    128.0    UseParNewGC
2002    perimeter    256.0    16.0    160.0    UseParNewGC
2003    perimeter    256.0    16.0    192.0    UseParNewGC
2004    perimeter    256.0    16.0    224.0    UseParNewGC
2005    perimeter    256.0    16.0    256.0    UseParNewGC
2006    perimeter    256.0    16.0    512.0    UseParallelGC
2007    perimeter    512.0    16.0    16.0    UseG1GC
2008    perimeter    512.0    16.0    32.0    UseParNewGC
2009    perimeter    512.0    16.0    48.0    UseParNewGC
2010    perimeter    512.0    16.0    64.0    UseParNewGC
2011    perimeter    512.0    16.0    96.0    UseParNewGC
2012    perimeter    512.0    16.0    128.0    UseParNewGC
2013    perimeter    512.0    16.0    160.0    UseParNewGC
2014    perimeter    512.0    16.0    192.0    UseParNewGC
2015    perimeter    512.0    16.0    224.0    UseParNewGC
2016    perimeter    512.0    16.0    256.0    UseParNewGC
2017    perimeter    512.0    16.0    512.0    UseParNewGC
