,min_heap,init_heap,max_heap,gc_name,entropy,complexity,dit,wmc,noc,cbo,rfc,lcom,ca,npm
79,32,64,96,1,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.117,1.444444444
80,32,96,96,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.118,1.274444444
81,32,16,128,1,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.319,1.104444444
82,32,32,128,1,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.118,1.444444444
83,32,48,128,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.318,1.104444444
84,32,64,128,1,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.319,1.104444444
85,32,96,128,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.32,1.104444444
86,32,128,128,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.263703993,1.674444444
87,32,16,160,1,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.119,1.444444444
88,32,32,160,1,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.32,1.444444444
89,32,48,160,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.263703993,1.674444444
90,32,64,160,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.263703993,1.674444444
91,32,96,160,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.263703993,1.274444444
92,32,128,160,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,2.971,1.274444444
93,32,160,160,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.122,1.104444444
94,32,16,192,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,2.971,1.274444444
95,32,32,192,1,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,2.971,1.444444444
96,32,48,192,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.322,1.674444444
97,32,64,192,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.123,1.674444444
98,32,96,192,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.122,1.104444444
99,32,128,192,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.263703993,1.674444444
100,32,160,192,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.323,1.274444444
101,32,192,192,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.263703993,1.674444444
102,32,16,224,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,2.973,1.674444444
103,32,32,224,1,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,2.973,1.674444444
104,32,48,224,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.124,1.104444444
105,32,64,224,1,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,2.975,1.274444444
106,32,96,224,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.124,1.104444444
107,32,128,224,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.263703993,1.674444444
108,32,160,224,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,2.975,1.674444444
109,32,192,224,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.126,1.104444444
110,32,224,224,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,2.975,1.444444444
111,32,16,256,1,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.125,1.444444444
112,32,32,256,1,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.263703993,1.104444444
113,32,48,256,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.263703993,1.274444444
114,32,64,256,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.126,1.674444444
115,32,96,256,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.126,1.444444444
116,32,128,256,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.127,1.274444444
117,32,160,256,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.328,1.104444444
118,32,192,256,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.127,1.274444444
119,32,224,256,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.327,1.444444444
120,32,256,256,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.128,1.104444444
121,32,16,512,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,2.979,1.104444444
122,32,32,512,1,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.328,1.674444444
123,32,48,512,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,2.978,1.444444444
124,32,64,512,1,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.329,1.104444444
125,32,96,512,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.13,1.274444444
126,32,128,512,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.263703993,1.104444444
127,32,160,512,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.129,1.674444444
128,32,192,512,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.13,1.674444444
129,32,224,512,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.331,1.104444444
130,32,256,512,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.263703993,1.444444444
131,32,512,512,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,2.98,1.674444444
132,48,16,16,2,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.131,1.274444444
133,48,16,32,2,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.263703993,1.104444444
134,48,32,32,2,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.331,1.274444444
135,48,16,48,2,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.263703993,1.104444444
136,48,32,48,2,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.332,1.674444444
137,48,48,48,2,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,2.983,1.674444444
138,48,16,64,1,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,2.982,1.274444444
139,48,32,64,1,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.263703993,1.274444444
140,48,48,64,1,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,2.983,1.444444444
141,48,64,64,1,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,2.984,1.274444444
142,48,16,96,1,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,2.983,1.274444444
143,48,32,96,1,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.333,1.104444444
144,48,48,96,1,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.334,1.444444444
145,48,64,96,1,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.135,1.674444444
146,48,96,96,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.334,1.104444444
147,48,16,128,1,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,2.984,1.104444444
148,48,32,128,1,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.263703993,1.274444444
149,48,48,128,1,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.136,1.444444444
150,48,64,128,1,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,2.985,1.104444444
151,48,96,128,2,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.335,1.274444444
152,48,128,128,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.336,1.104444444
153,48,16,160,0,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,2.987,1.274444444
154,48,32,160,1,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.263703993,1.274444444
155,48,48,160,1,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.263703993,1.274444444
156,48,64,160,1,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,2.987,1.274444444
157,48,96,160,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.263703993,1.444444444
158,48,128,160,0,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.263703993,1.444444444
159,48,160,160,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,2.987,1.674444444
160,48,16,192,1,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.338,1.274444444
161,48,32,192,1,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.339,1.104444444
162,48,48,192,1,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.338,1.444444444
163,48,64,192,1,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.138,1.674444444
164,48,96,192,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.263703993,1.444444444
165,48,128,192,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.263703993,1.104444444
166,48,160,192,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.339,1.104444444
167,48,192,192,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.263703993,1.104444444
168,48,16,224,1,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.339,1.274444444
169,48,32,224,1,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,2.99,1.444444444
170,48,48,224,1,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,2.991,1.444444444
171,48,64,224,1,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,2.99,1.104444444
172,48,96,224,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.34,1.674444444
173,48,128,224,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.263703993,1.104444444
174,48,160,224,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.341,1.104444444
175,48,192,224,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,2.992,1.104444444
176,48,224,224,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,2.991,1.274444444
177,48,16,256,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.263703993,1.274444444
178,48,32,256,1,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.141,1.104444444
179,48,48,256,1,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,2.992,1.274444444
180,48,64,256,1,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.343,1.674444444
181,48,96,256,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.342,1.674444444
182,48,128,256,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.263703993,1.274444444
183,48,160,256,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.342,1.674444444
184,48,192,256,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,2.993,1.274444444
185,48,224,256,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,2.994,1.104444444
186,48,256,256,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.143,1.104444444
187,48,16,512,1,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.343,1.274444444
188,48,32,512,1,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.343,1.444444444
189,48,48,512,1,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.144,1.444444444
190,48,64,512,1,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,2.995,1.444444444
191,48,96,512,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.144,1.274444444
192,48,128,512,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,2.994,1.104444444
193,48,160,512,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.144,1.444444444
194,48,192,512,0,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.145,1.274444444
195,48,224,512,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.263703993,1.444444444
196,48,256,512,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.345,1.104444444
197,48,512,512,2,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,2.995,1.674444444
198,64,16,16,0,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.145,1.104444444
199,64,16,32,2,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,2.996,1.274444444
200,64,32,32,2,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.263703993,1.104444444
201,64,16,48,2,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.263703993,1.674444444
202,64,32,48,2,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,2.996,1.274444444
203,64,48,48,2,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.263703993,1.674444444
204,64,16,64,2,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.147,1.104444444
205,64,32,64,2,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.148,1.674444444
206,64,48,64,2,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.263703993,1.274444444
207,64,64,64,2,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,2.997,1.104444444
208,64,16,96,4,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.263703993,1.274444444
209,64,32,96,1,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,3.263703993,1.674444444
210,64,48,96,1,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,2.999,1.104444444
211,64,64,96,1,2.894756,0.4723548,6.234245,0.8359856,0.1867,2.6787623,18.32423445,12.4543668,2.998,1.674444444
